,album_id,album_name,release_date,total_tracks,url,album_old
175,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,25,https://open.spotify.com/album/1ATL5GLyefJaxhQzSPVrLX,2111
176,5kprdYds6oZb4iSldfflOT,Vibras,2018-05-25,14,https://open.spotify.com/album/5kprdYds6oZb4iSldfflOT,2146
177,15yvc643iYfQtb6zh9NEJo,A Thousand Years,2011-10-18,1,https://open.spotify.com/album/15yvc643iYfQtb6zh9NEJo,4557
178,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27,12,https://open.spotify.com/album/0pF0oyuPNdOObniB1Ng0kW,2874
179,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,15,https://open.spotify.com/album/6kf46HbnYCZzP6rjvQHYzg,2539
180,5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2,1117
181,6jKZplJpy21R5lHaYHHjmZ,Narrated For You,2018-11-16,12,https://open.spotify.com/album/6jKZplJpy21R5lHaYHHjmZ,1971
182,1BmxOYHjQv1dKZRr13YRZM,FRIENDS,2018-02-09,1,https://open.spotify.com/album/1BmxOYHjQv1dKZRr13YRZM,2251
183,4YtTX4GPvBvewbJvBfXCS2,FUTURE,2017-08-04,17,https://open.spotify.com/album/4YtTX4GPvBvewbJvBfXCS2,2440
184,3L0H4RjVXpEkwfDgi3XOdf,us,2016-03-25,7,https://open.spotify.com/album/3L0H4RjVXpEkwfDgi3XOdf,2937
185,5VdyJkLe3yvOs0l4xXbWp0,17,2017-08-25,11,https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0,2419
186,2uDTi1PlpSpvAv7IRAoAEU,HIGHEST IN THE ROOM,2019-10-04,1,https://open.spotify.com/album/2uDTi1PlpSpvAv7IRAoAEU,1649
187,1HjSyGjmLNjRAKgT9t1cna,Making Mirrors,2011-01-01,12,https://open.spotify.com/album/1HjSyGjmLNjRAKgT9t1cna,4847
188,4VNy5ifZtW3E9SgffbGEti,It Ain't Me,2017-02-17,1,https://open.spotify.com/album/4VNy5ifZtW3E9SgffbGEti,2608
189,3mNoFlD1wsoXfkljfFzExT,TALKING IS HARD,2014-12-02,12,https://open.spotify.com/album/3mNoFlD1wsoXfkljfFzExT,3416
190,7lPoGKpCGgdKFAxpudhAH5,Speak Your Mind (Deluxe),2018-04-27,18,https://open.spotify.com/album/7lPoGKpCGgdKFAxpudhAH5,2174
191,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,https://open.spotify.com/album/7xV2TzoaVc0ycW7fwBwAml,1579
192,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx,1733
193,1KOmHyNLuOe5YrPhD3Juuf,Perception,2017-10-06,16,https://open.spotify.com/album/1KOmHyNLuOe5YrPhD3Juuf,2377
194,23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,2008-11-14,16,https://open.spotify.com/album/23Y5wdyP5byMFktZf8AcWU,5625
195,4xnq1L6P551Qcb9gBXNMK7,"""Awaken; My Love!""",2016-12-02,11,https://open.spotify.com/album/4xnq1L6P551Qcb9gBXNMK7,2685
196,1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition,2008-02-08,30,https://open.spotify.com/album/1C2h7mLntPSeVYciMRTF4a,5905
197,4CUvXoN2AD9Al5NnOzaR7W,Best White Noise for Baby Sleep - Loopable with No Fade,2017-01-08,7,https://open.spotify.com/album/4CUvXoN2AD9Al5NnOzaR7W,2648
198,5aprcHwM1KJhaY9Kbxkfkn,Nothing but the Beat 2.0,2011-08-24,23,https://open.spotify.com/album/5aprcHwM1KJhaY9Kbxkfkn,4612
199,1azUkThwd2HfUDdeNeT147,21,2011-01-19,11,https://open.spotify.com/album/1azUkThwd2HfUDdeNeT147,4829
200,1c79SozES9Eb3Lzf9KVaIa,In My Mind,2018-06-08,1,https://open.spotify.com/album/1c79SozES9Eb3Lzf9KVaIa,2132
201,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,15,https://open.spotify.com/album/6kf46HbnYCZzP6rjvQHYzg,2539
202,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,2016-05-20,15,https://open.spotify.com/album/3OZgEywV4krCZ814pTJWr7,2881
203,1HiN2YXZcc3EjmVZ4WjfBk,Everybody,2017-05-05,13,https://open.spotify.com/album/1HiN2YXZcc3EjmVZ4WjfBk,2531
204,6t5D6LEgHxqUVOxJItkzfb,All Your Fault: Pt. 2,2017-08-11,6,https://open.spotify.com/album/6t5D6LEgHxqUVOxJItkzfb,2433
205,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),2018-11-30,16,https://open.spotify.com/album/1MvF4ulZKH7SaDQs9rE5nc,1957
206,1FOJ5IXGXe8dl0cXvCU6wK,In the Name of Love,2016-07-29,1,https://open.spotify.com/album/1FOJ5IXGXe8dl0cXvCU6wK,2811
207,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),1982-05-03,16,https://open.spotify.com/album/0xc5IpJM39eEEYSKDrm5kf,15317
208,2Ti79nwTsont5ZHfdxIzAm,?,2018-03-16,18,https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm,2216
209,5x7JzoE4A3DwwU6FPt8qws,Overexposed,2021-06-20,12,https://open.spotify.com/album/5x7JzoE4A3DwwU6FPt8qws,1024
210,0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,4,https://open.spotify.com/album/0h2knr6qpiAq0tV5ri5JMF,3751
211,6hHIX3lfGKnZ2ji41YZMVV,Legendary,2019-06-07,14,https://open.spotify.com/album/6hHIX3lfGKnZ2ji41YZMVV,1768
212,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),2016-01-28,16,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2994
213,79dL7FLiJFOO0EoehUHQBv,Currents,2015-07-17,13,https://open.spotify.com/album/79dL7FLiJFOO0EoehUHQBv,3189
214,64fQ94AVziavTPdnkCS6Nj,Bad Blood,2013-01-01,15,https://open.spotify.com/album/64fQ94AVziavTPdnkCS6Nj,4116
215,1lXY618HWkwYKJWBRYR4MK,More Life,2017-03-18,22,https://open.spotify.com/album/1lXY618HWkwYKJWBRYR4MK,2579
216,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,2018-08-17,15,https://open.spotify.com/album/3tx8gQqWbGwqIGZHqDNrGe,2062
217,3HhZbSJdhOqMSaRbEt3gtw,Grateful,2017-06-22,23,https://open.spotify.com/album/3HhZbSJdhOqMSaRbEt3gtw,2483
218,4i3rAwPw7Ln2YrKDusaWyT,everything i wanted,2019-11-13,1,https://open.spotify.com/album/4i3rAwPw7Ln2YrKDusaWyT,1609
219,5gQZvWM1o8NkQndueJtZcP,Wolves,2017-10-25,1,https://open.spotify.com/album/5gQZvWM1o8NkQndueJtZcP,2358
220,4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17,9,https://open.spotify.com/album/4PgleR09JVnm3zY1fW3XBA,2700
221,1Uf67JAtkVWfdydzFFqNF2,Happiness Begins,2019-06-07,14,https://open.spotify.com/album/1Uf67JAtkVWfdydzFFqNF2,1768
222,6D9urpsOWWKtYvF6PaorGE,Elephant,2003-04-01,14,https://open.spotify.com/album/6D9urpsOWWKtYvF6PaorGE,7679
223,2widuo17g5CEC66IbzveRu,Hotel California (2013 Remaster),1976-12-08,9,https://open.spotify.com/album/2widuo17g5CEC66IbzveRu,17289
224,1otwHKoQ5KPaiekpYk4tWh,Con Calma,2019-01-24,1,https://open.spotify.com/album/1otwHKoQ5KPaiekpYk4tWh,1902
225,5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17,15,https://open.spotify.com/album/5YLRVHDVRw3QqWbeTGpC5B,2580
226,2qJw6w5XwQO0PQlSWPu7Tw,Chosen,2017-12-08,7,https://open.spotify.com/album/2qJw6w5XwQO0PQlSWPu7Tw,2314
227,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,20,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb,2895
228,6egzU9NKfora01qaNbvwfZ,LAST CHRISTMAS,1984-11-29,3,https://open.spotify.com/album/6egzU9NKfora01qaNbvwfZ,14376
229,06S3Qjh4QWLtn6c7CVhYh7,Callaita,2019-05-31,1,https://open.spotify.com/album/06S3Qjh4QWLtn6c7CVhYh7,1775
230,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,16,https://open.spotify.com/album/3T4tUhGYeRNVUGevb0wThu,2594
231,2FW0uQ4WL25umm5p2VrZO7,The Best Of Earth; Wind & Fire Vol. 1,1978-11-23,10,https://open.spotify.com/album/2FW0uQ4WL25umm5p2VrZO7,16574
232,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,16,https://open.spotify.com/album/3T4tUhGYeRNVUGevb0wThu,2594
233,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,2017-05-12,10,https://open.spotify.com/album/1FZKIm3JVDCxTchXDo5jOV,2524
234,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,https://open.spotify.com/album/48zisMeiXniWLzOQghbPqS,3448
235,5VdyJkLe3yvOs0l4xXbWp0,17,2017-08-25,11,https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0,2419
236,3cyyJALrHc8LawnQNFYRWL,Look At Me!,2017-02-20,1,https://open.spotify.com/album/3cyyJALrHc8LawnQNFYRWL,2605
237,4Gfnly5CzMJQqkUFfoHaP3,Meteora,2003-09-16,13,https://open.spotify.com/album/4Gfnly5CzMJQqkUFfoHaP3,7511
238,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),2015-11-13,13,https://open.spotify.com/album/3rDbA12I5duZnlwakqDdZa,3070
239,0p0W4RXcnc59jgatcdZozO,MIA (feat. Drake),2018-10-11,1,https://open.spotify.com/album/0p0W4RXcnc59jgatcdZozO,2007
240,09Q3WwGYsQe5ognkvVkmCu,When It's Dark Out,2015-12-04,17,https://open.spotify.com/album/09Q3WwGYsQe5ognkvVkmCu,3049
241,5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),2016-03-25,18,https://open.spotify.com/album/5amj9zNeZ3B2EdpBgXrOZ0,2937
242,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10,17,https://open.spotify.com/album/6tkjU4Umpo79wwkgPMV3nZ,1947
243,6mUdeDZCsExyJLMdAfDuwh,Back In Black,1980-07-25,10,https://open.spotify.com/album/6mUdeDZCsExyJLMdAfDuwh,15964
244,4zOhjJfe0dwqsNdDYk622E,Ride It,2019-07-26,1,https://open.spotify.com/album/4zOhjJfe0dwqsNdDYk622E,1719
245,1tXHmyPSfn6gJHkAifLGDj,"Happy (From ""Despicable Me 2"")",2014-01-22,1,https://open.spotify.com/album/1tXHmyPSfn6gJHkAifLGDj,3730
246,1CwXS6MAz8Wo7K4TzW9iuR,Save Me; San Francisco (Golden Gate Edition),2010-12-01,19,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,4878
247,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,16,https://open.spotify.com/album/3T4tUhGYeRNVUGevb0wThu,2594
248,2ogiazbrNEx0kQHGl5ZBTQ,WAP (feat. Megan Thee Stallion),2020-08-07,1,https://open.spotify.com/album/2ogiazbrNEx0kQHGl5ZBTQ,1341
249,3Q149ZH46Z0f3oDR7vlDYV,ANTI,2016-01-28,13,https://open.spotify.com/album/3Q149ZH46Z0f3oDR7vlDYV,2994
250,2vGU0DOcfsDee0euvhl1iZ,B4 The Storm,2020-08-28,17,https://open.spotify.com/album/2vGU0DOcfsDee0euvhl1iZ,1320
251,2Qxc2NJ7yPKVFRWi3llRr2,Suncity,2018-10-18,7,https://open.spotify.com/album/2Qxc2NJ7yPKVFRWi3llRr2,2000
252,0RZ4Ct4vegYBmL9g88TBNi,Don't Kill the Magic,2014-06-25,11,https://open.spotify.com/album/0RZ4Ct4vegYBmL9g88TBNi,3576
253,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,8,https://open.spotify.com/album/6ylFfzx32ICw4L1A7YWNLN,1747
254,2a1AHCq835BXUcX1aTTWqQ,Certified Hitmaker,2020-02-06,15,https://open.spotify.com/album/2a1AHCq835BXUcX1aTTWqQ,1524
255,0cHT4ll3sEPyFFWoFuibMl,New English,2016-06-26,14,https://open.spotify.com/album/0cHT4ll3sEPyFFWoFuibMl,2844
256,2rDIivxBafNKpgRqlzIRSb,Sweet Talker (Deluxe Version),2014-10-14,15,https://open.spotify.com/album/2rDIivxBafNKpgRqlzIRSb,3465
257,1zHfDPtlXk2Biq8iVS1I3F,Peace Is The Mission (Extended),2015-11-27,14,https://open.spotify.com/album/1zHfDPtlXk2Biq8iVS1I3F,3056
258,6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,2017-07-28,15,https://open.spotify.com/album/6Ei5WWek37m1x9AjpSXTcJ,2447
259,3pLdWdkj83EYfDN6H2N8MR,Black Panther The Album Music From And Inspired By,2018-02-09,14,https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR,2251
260,1I4W7JKzYbl8VKRfD61DIS,Stay,2017-02-23,1,https://open.spotify.com/album/1I4W7JKzYbl8VKRfD61DIS,2602
261,18pR217SWwBjODSRWFBw0I,Starving,2016-07-22,1,https://open.spotify.com/album/18pR217SWwBjODSRWFBw0I,2818
262,6t7956yu5zYf5A829XRiHC,The Marshall Mathers LP,2000-05-23,18,https://open.spotify.com/album/6t7956yu5zYf5A829XRiHC,8722
263,5ppnlEoj4HdRRdRihnY3jU,Oral Fixation; Vol. 2 (Expanded Edition),2005-11-28,13,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,6707
264,4UxlLk460BnmQlRV3WiORh,everything means nothing,2020-08-21,12,https://open.spotify.com/album/4UxlLk460BnmQlRV3WiORh,1327
265,11Bkx3E99vf0IlYPND61LJ,Young; Wild & Free (feat. Bruno Mars),2011-10-11,1,https://open.spotify.com/album/11Bkx3E99vf0IlYPND61LJ,4564
266,2v9rQe4F8fVSh5v8bAq0jF,Scared to Be Lonely,2017-01-27,1,https://open.spotify.com/album/2v9rQe4F8fVSh5v8bAq0jF,2629
267,3SZr5Pco2oqKFORCP3WNj9,Graduation,2007-09-11,13,https://open.spotify.com/album/3SZr5Pco2oqKFORCP3WNj9,6055
268,4a6DxkhmMvvEdPXxm4ergN,New Eyes,2014-06-02,13,https://open.spotify.com/album/4a6DxkhmMvvEdPXxm4ergN,3599
269,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,10,https://open.spotify.com/album/0MV1yCXcNNQBfwApqAVkH0,2353
270,4qZBW3f2Q8y0k1A84d4iAO,My Dear Melancholy;,2018-03-30,7,https://open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO,2202
271,4VzzEviJGYUtAeSsJlI9QB,Woodstock,2017-06-16,10,https://open.spotify.com/album/4VzzEviJGYUtAeSsJlI9QB,2489
272,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,2002-01-01,29,https://open.spotify.com/album/5zClcGCSWj926AMjvBNSLc,8134
273,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,1,https://open.spotify.com/album/1V9oE8bVilClrk5naqyyvL,1915
274,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),1977-02-04,58,https://open.spotify.com/album/0BwWUstDMUbgq2NYONRqlu,17231
275,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012-01-01,17,https://open.spotify.com/album/2F7tejLHzTqFq2XLol9ZGy,4482
276,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,25,https://open.spotify.com/album/1ATL5GLyefJaxhQzSPVrLX,2111
277,1qyjZGIeeLJlXbYWuoloWj,Nervous System,2017-07-28,7,https://open.spotify.com/album/1qyjZGIeeLJlXbYWuoloWj,2447
278,3euz4vS7ezKGnNSwgyvKcd,Positions,2020-10-30,14,https://open.spotify.com/album/3euz4vS7ezKGnNSwgyvKcd,1257
279,10v912xgTZbjAtYfyKWJCS,Highway to Hell,1979-07-27,10,https://open.spotify.com/album/10v912xgTZbjAtYfyKWJCS,16328
280,3ThQ5dvf9wlqB0C7evh5nH,Red Pill Blues (Deluxe),2018-06-15,16,https://open.spotify.com/album/3ThQ5dvf9wlqB0C7evh5nH,2125
281,2AJaA0is5qbaqFy77tPl7B,Illuminate (Deluxe),2016-09-23,15,https://open.spotify.com/album/2AJaA0is5qbaqFy77tPl7B,2755
282,2Auw0pTT6EcQdvHNimhLQI,V,2014-09-02,12,https://open.spotify.com/album/2Auw0pTT6EcQdvHNimhLQI,3507
283,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,2016-05-20,15,https://open.spotify.com/album/3OZgEywV4krCZ814pTJWr7,2881
284,0kBfgEilUFCMIQY5IOjG4t,Slippery When Wet,1986-08-16,10,https://open.spotify.com/album/0kBfgEilUFCMIQY5IOjG4t,13751
285,0T6QxdJZwYrXPHd829SnqK,La 167,2021-10-01,25,https://open.spotify.com/album/0T6QxdJZwYrXPHd829SnqK,921
286,1I6FpscJIfwf4T56VxGVsB,We Love You Tecca,2019-08-30,18,https://open.spotify.com/album/1I6FpscJIfwf4T56VxGVsB,1684
287,1GYVNOzwhx1nMcIJDogSNp,Death Race For Love,2019-03-08,22,https://open.spotify.com/album/1GYVNOzwhx1nMcIJDogSNp,1859
288,5D20ZzsNB377xbshIFP9Nb,Sadnecessary,2014-06-20,14,https://open.spotify.com/album/5D20ZzsNB377xbshIFP9Nb,3581
289,47BiFcV59TQi2s9SkBo2pb,Recovery,2010-06-18,17,https://open.spotify.com/album/47BiFcV59TQi2s9SkBo2pb,5044
290,4E7bV0pzG0LciBSWTszra6,X&Y,2005-06-07,13,https://open.spotify.com/album/4E7bV0pzG0LciBSWTszra6,6881
291,21jF5jlMtzo94wbxmJ18aa,30,2021-11-19,12,https://open.spotify.com/album/21jF5jlMtzo94wbxmJ18aa,872
292,1tFnP9PwIMeMIuj92mfswZ,Calma (Remix),2018-10-05,1,https://open.spotify.com/album/1tFnP9PwIMeMIuj92mfswZ,2013
293,5Mu891tmjTbt64meovPSuf,Tell Me You Love Me,2017-09-29,12,https://open.spotify.com/album/5Mu891tmjTbt64meovPSuf,2384
294,4fOw7xSDwqb58Z2Qia5j81,BUTTERFLY EFFECT,2017-05-18,1,https://open.spotify.com/album/4fOw7xSDwqb58Z2Qia5j81,2518
295,63eaHsLLsW1e5ISNf7ISZy,#3,2012-09-10,10,https://open.spotify.com/album/63eaHsLLsW1e5ISNf7ISZy,4229
296,2yXnY2NiaZk9QiJJittS81,Drip Harder,2018-10-05,13,https://open.spotify.com/album/2yXnY2NiaZk9QiJJittS81,2013
297,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi,1677
298,4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,1998-09-11,13,https://open.spotify.com/album/4UMjBXcRqIgMZ1XumU2x5T,9342
299,7dqftJ3kas6D0VAdmt3k3V,Stories,2015-10-02,14,https://open.spotify.com/album/7dqftJ3kas6D0VAdmt3k3V,3112
300,5XyJzEROSmup2TcWmVjTIt,Sugar,2015-09-25,15,https://open.spotify.com/album/5XyJzEROSmup2TcWmVjTIt,3119
301,64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives,2009-01-01,7,https://open.spotify.com/album/64aKkqxc3Ur2LYIKeS5osS,5577
302,0BJYNipGyMrw4ngKDJXzXZ,Gangsta's Paradise,1995-11-07,14,https://open.spotify.com/album/0BJYNipGyMrw4ngKDJXzXZ,10381
303,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,14,https://open.spotify.com/album/1nAQbHeOWTfQzbOoFrvndW,1019
304,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,12,https://open.spotify.com/album/1MmVkhiwTH0BkNOU3nw5d3,1615
305,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),2014-08-25,15,https://open.spotify.com/album/6EVYTRG1drKdO8OnIQBeEj,3515
306,5ySxm9hxBNss01WCL7GLyQ,Millennium,1999-05-18,12,https://open.spotify.com/album/5ySxm9hxBNss01WCL7GLyQ,9093
307,4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,1990-09-24,12,https://open.spotify.com/album/4vu7F6h90Br1ZtYYaqfITy,12251
308,5IenxFp0vpnXBUxPcwJtbE,MKTO,2012-01-01,11,https://open.spotify.com/album/5IenxFp0vpnXBUxPcwJtbE,4482
309,6qNMYsx5OUFDXWAoct9Pge,Astronomical,2021-09-10,17,https://open.spotify.com/album/6qNMYsx5OUFDXWAoct9Pge,942
310,1RWiRfdNZKDe8VXzzf2VEc,you broke me first,2020-04-17,1,https://open.spotify.com/album/1RWiRfdNZKDe8VXzzf2VEc,1453
311,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07,12,https://open.spotify.com/album/4JPguzRps3kuWDD5GS6oXr,2559
312,7JtT7OyWM8BnIS5FXXPMKg,Emmanuel,2020-05-29,22,https://open.spotify.com/album/7JtT7OyWM8BnIS5FXXPMKg,1411
313,1DCI2yWmV4UI7Aga71yx9B,Blood Sugar Sex Magik,1991-09-24,17,https://open.spotify.com/album/1DCI2yWmV4UI7Aga71yx9B,11886
314,7q2B4M5EiBkqrlsNW8lB7N,2001,1999-11-16,23,https://open.spotify.com/album/7q2B4M5EiBkqrlsNW8lB7N,8911
315,6VSOIs13DaSG2IPilNviX5,Yonaguni,2021-06-04,1,https://open.spotify.com/album/6VSOIs13DaSG2IPilNviX5,1040
316,6400dnyeDyD2mIFHfkwHXN,Pablo Honey,1993-02-22,12,https://open.spotify.com/album/6400dnyeDyD2mIFHfkwHXN,11369
317,6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,https://open.spotify.com/album/6s84u2TUpR3wdUv4NgKA2j,1054
318,42wLKnuGyBLGWwH89lnimL,Te Boté (Remix),2018-04-13,1,https://open.spotify.com/album/42wLKnuGyBLGWwH89lnimL,2188
319,6mGDfbDErYIJsmSewvccWm,Meet The Orphans,2010-01-01,14,https://open.spotify.com/album/6mGDfbDErYIJsmSewvccWm,5212
320,4bNPOFOzxGhF5jhfIK6lit,High Off Life,2020-05-15,21,https://open.spotify.com/album/4bNPOFOzxGhF5jhfIK6lit,1425
321,4otkd9As6YaxxEkIjXPiZ6,Music To Be Murdered By,2020-01-17,20,https://open.spotify.com/album/4otkd9As6YaxxEkIjXPiZ6,1544
322,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,2020-03-20,12,https://open.spotify.com/album/2CMlkzFI2oDAy5MbyV7OV5,1481
323,5BxvswQSGWrBbVCdx6mFGO,Chaos And The Calm,2014-12-15,12,https://open.spotify.com/album/5BxvswQSGWrBbVCdx6mFGO,3403
324,6al2VdKbb6FIz9d7lU7WRB,Proof,2022-06-10,35,https://open.spotify.com/album/6al2VdKbb6FIz9d7lU7WRB,669
325,0fLhefnjlIV3pGNF9Wo8CD,Californication,1999-06-08,15,https://open.spotify.com/album/0fLhefnjlIV3pGNF9Wo8CD,9072
326,54V1ljNtyzAm053oJqi0SH,Second Helping (Expanded Edition),1974-04-15,11,https://open.spotify.com/album/54V1ljNtyzAm053oJqi0SH,18257
327,0p2yf6DucEgvj8Uk8KXJJv,PAPI JUANCHO,2020-08-21,22,https://open.spotify.com/album/0p2yf6DucEgvj8Uk8KXJJv,1327
328,32iAEBstCjauDhyKpGjTuq,=,2021-10-29,14,https://open.spotify.com/album/32iAEBstCjauDhyKpGjTuq,893
329,5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),2013-10-18,16,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,3826
330,1YwzJz7CrV9fd9Qeb6oo1d,Watch The Throne (Deluxe),2011-08-08,16,https://open.spotify.com/album/1YwzJz7CrV9fd9Qeb6oo1d,4628
331,5CZR6ljD0x9fTiS4mh9wMp,Only By The Night,2008-09-23,11,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp,5677
332,6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,https://open.spotify.com/album/6s84u2TUpR3wdUv4NgKA2j,1054
333,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,11,https://open.spotify.com/album/3cfAM8b8KqJRoIzt3zLKqw,3049
334,78bpIziExqiI9qztvNFlQu,AM,2013-09-09,12,https://open.spotify.com/album/78bpIziExqiI9qztvNFlQu,3865
335,2Ti79nwTsont5ZHfdxIzAm,?,2018-03-16,18,https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm,2216
336,2Nt6MDJXfoxQ22tIQgWXIh,VICE VERSA,2021-12-10,14,https://open.spotify.com/album/2Nt6MDJXfoxQ22tIQgWXIh,851
337,0bUTHlWbkSQysoM3VsWldT,Demon Days,2005-05-23,15,https://open.spotify.com/album/0bUTHlWbkSQysoM3VsWldT,6896
338,4OXnPSBtZo8PBFiTOfuumP,Good Girl Gone Bad,2007-01-01,12,https://open.spotify.com/album/4OXnPSBtZo8PBFiTOfuumP,6308
339,6fb7z9rBdrjzpBTg1R1Bwp,Eyes Open,2006-01-01,11,https://open.spotify.com/album/6fb7z9rBdrjzpBTg1R1Bwp,6673
340,2e5CxfyEwBW115beiwh7Mc,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,1,https://open.spotify.com/album/2e5CxfyEwBW115beiwh7Mc,2602
341,5glfCPECXSHzidU6exW8wO,Head & Heart (feat. MNEK),2020-07-03,1,https://open.spotify.com/album/5glfCPECXSHzidU6exW8wO,1376
342,2Auw0pTT6EcQdvHNimhLQI,V,2014-09-02,12,https://open.spotify.com/album/2Auw0pTT6EcQdvHNimhLQI,3507
343,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,16,https://open.spotify.com/album/4UlGauD7ROb3YbVOFMgW5u,2994
344,4ycNE7y1rp5215g1kkqk1P,Get Rich Or Die Tryin',2003-02-06,19,https://open.spotify.com/album/4ycNE7y1rp5215g1kkqk1P,7733
345,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ü,2015-02-24,10,https://open.spotify.com/album/6bfkwBrGYKJFk6Z4QVyjxd,3332
346,4fZIyJn2wKb51QPNnWYnqt,Mercury - Act 1,2021-09-03,14,https://open.spotify.com/album/4fZIyJn2wKb51QPNnWYnqt,949
347,63iWSELt9V1kV6RSMxN7Ii,Changes,2020-02-14,17,https://open.spotify.com/album/63iWSELt9V1kV6RSMxN7Ii,1516
348,0K4pIOOsfJ9lK8OjrZfXzd,25,2016-06-24,11,https://open.spotify.com/album/0K4pIOOsfJ9lK8OjrZfXzd,2846
349,55fq75UfkYbGMq4CncCtOH,Metallica (Remastered),1991-08-12,12,https://open.spotify.com/album/55fq75UfkYbGMq4CncCtOH,11929
350,2msN7XBgV3JCjQ7Tq3t7i9,Ocean Eyes,2016-11-18,1,https://open.spotify.com/album/2msN7XBgV3JCjQ7Tq3t7i9,2699
351,1XMw3pBrYeXzNXZXc84DNw,Savage Love (Laxed - Siren Beat),2020-06-11,1,https://open.spotify.com/album/1XMw3pBrYeXzNXZXc84DNw,1398
352,3nBQlhUvErkw8DVpF47WAn,Breaking Me,2019-12-19,1,https://open.spotify.com/album/3nBQlhUvErkw8DVpF47WAn,1573
